66.4085845947,49.7286338806
78.0610656738,49.7759132385
89.4642181396,49.7539558411
101.2359313965,49.5051879883
113.4491348267,49.3293762207
124.4666290283,48.8372116089
136.6679077148,48.6448059082
66.1501464844,62.2324180603
78.3942718506,61.6315460205
90.4306564331,61.2495231628
102.0375289917,61.1060981750
113.1441879272,60.8029708862
124.7198638916,60.9136581421
136.8335876465,60.7766494751
67.0058746338,73.7691879272
78.4997863770,73.5345764160
90.3678817749,72.8515930176
101.9522552490,72.6528396606
113.4163436890,72.5641632080
124.8927536011,72.5630950928
137.2760314941,72.3628387451
67.1726913452,85.3510971069
79.1774063110,85.3063125610
90.7030105591,84.6894302368
102.4683609009,84.2683334351
113.4816513062,83.9655456543
125.1601409912,83.8187255859
136.3182678223,83.6061172485
67.7079925537,97.2779006958
78.7101287842,96.6801605225
91.2554626465,96.7031021118
101.9820632935,95.9058990479
114.1902923584,95.4841308594
125.0911102295,95.3925323486
137.5417175293,95.4508361816
