61.1553611755,48.9316291809
69.7934112549,48.6205024719
78.7973098755,49.0339126587
87.6369857788,48.3816757202
96.7702484131,47.9917755127
105.7251892090,48.0543518066
115.3793945312,48.1430778503
60.6560707092,57.6396369934
70.0414581299,57.3824615479
78.5186309814,57.5036163330
87.7606811523,57.3799209595
96.7211685181,57.3825531006
105.9993362427,57.3874893188
115.0964508057,57.2397346497
61.2575149536,66.7472686768
70.1919784546,66.7963867188
79.0025024414,66.3666381836
87.7848663330,66.5146942139
96.7726669312,66.2943572998
106.0851211548,66.5892944336
115.2021789551,66.1715927124
60.9545249939,75.5887908936
70.2497253418,75.1743545532
79.1962356567,75.5190277100
88.2663497925,75.3787918091
96.9202041626,75.2875518799
106.1555175781,75.2072906494
115.2383880615,75.4230957031
61.7079315186,84.3265075684
70.2342453003,83.8939437866
79.3364028931,84.1295471191
88.3742446899,83.8560562134
97.7132492065,84.0869140625
105.8819274902,83.8312377930
115.5527648926,83.9122085571
