35.1515083313,50.2839164734
47.4770317078,50.3510513306
59.8567123413,50.0905609131
71.4586944580,49.9631233215
83.3706588745,49.4949188232
95.5029296875,49.3087692261
107.2419586182,48.8233909607
35.4981575012,62.5720062256
47.7087631226,62.1772460938
60.0342369080,62.2730674744
72.1528701782,61.6427764893
83.9525070190,61.3839569092
95.6111755371,61.4186172485
106.4479217529,60.4957160950
36.0856590271,74.5355529785
47.9723167419,74.0028991699
60.4594802856,73.4066009521
72.2449417114,72.9938659668
83.9832305908,72.9633560181
95.5954208374,72.1039123535
107.2702560425,72.3685913086
36.1913909912,86.5294799805
49.1639251709,85.7941131592
60.6493949890,84.9752273560
72.6876525879,84.6414642334
83.7031021118,84.8154983521
95.7215270996,84.6375656128
107.1372528076,84.2421264648
36.8374176025,98.2061386108
48.7859039307,97.8267135620
61.4303131104,96.9033432007
72.7106933594,96.4644165039
84.6739120483,95.9624938965
96.0977249146,95.4202270508
108.0561065674,95.4586944580
