47.4698410034,49.9296875000
59.0106658936,50.3690490723
71.3329238892,49.9625701904
82.8051681519,49.7749595642
94.6383361816,49.3158721924
106.4982604980,49.0330162048
118.5346527100,48.3829841614
47.9566574097,61.9664993286
59.8738746643,61.7036437988
71.3409957886,61.3957633972
83.2129364014,61.2353897095
94.8950653076,60.6908569336
106.6802520752,61.1381378174
118.3050079346,60.8488998413
47.8536453247,73.2645111084
60.1251296997,73.0297393799
71.5151672363,73.0010681152
83.3892517090,72.3980484009
95.2216186523,72.5166625977
106.6512374878,72.0346679688
118.6194610596,72.5765151978
48.3300437927,85.1456298828
60.0894203186,84.9979858398
71.9343414307,84.4733886719
83.8511886597,84.5939788818
95.2845840454,84.4810638428
107.1271667480,84.0443725586
118.9255752563,84.1360397339
49.6118316650,97.5479888916
60.1118888855,96.5310821533
72.1389617920,96.2791137695
83.6629333496,96.5480804443
95.0835876465,95.8515319824
106.9830474854,95.3808898926
119.1873703003,96.2774047852
