504.5826110840,296.0506896973
445.6748657227,295.4528503418
387.7169189453,295.7711791992
329.9928894043,294.9105834961
272.2117004395,295.8016357422
214.1367492676,294.5046081543
156.1689300537,294.1086120605
503.7647094727,237.1717987061
445.8277893066,237.0880584717
387.8197631836,237.0259094238
329.9997863770,237.0005340576
272.1177062988,237.0182952881
215.9388885498,236.0816650391
157.9329071045,237.1555328369
502.5144042969,180.3160247803
444.5675964355,179.8022918701
386.6514282227,180.3748168945
329.9853210449,179.2170715332
273.2721862793,179.3445129395
216.2213287354,179.7352447510
159.2066192627,180.2643127441
500.9621887207,123.8602218628
443.9701843262,124.1112060547
387.2455444336,123.5100708008
329.9579467773,123.2554550171
273.6199035645,123.4512252808
217.8106994629,123.0549850464
160.8427124023,122.8639755249
500.3498229980,67.8492965698
442.3049316406,68.1775665283
385.7969055176,66.6539077759
330.9156188965,69.2890625000
274.0440368652,68.5420074463
217.5448150635,69.1342468262
162.5341796875,67.9273757935
