556.8733520508,393.1129760742
495.0062255859,394.4874572754
431.0682983398,393.2807006836
366.4234924316,392.8822021484
300.3659362793,392.9379577637
232.6766815186,392.3922119141
162.9811401367,392.4714050293
550.3922729492,328.9500427246
489.9244384766,327.4755859375
427.8641052246,327.0946044922
365.7705383301,326.5335998535
302.1195373535,325.6000366211
234.8903350830,323.2434387207
167.9096221924,321.6165771484
544.8810424805,268.4990844727
485.5004272461,265.6965942383
426.2687988281,263.8696594238
364.9464721680,262.9766845703
302.0140380859,260.9907226562
238.4929351807,258.9243164062
173.2940063477,257.8219604492
539.0776977539,210.8432159424
481.5612792969,207.6093139648
424.2294311523,206.3110656738
364.9048156738,204.1010589600
304.0389709473,201.0811462402
242.5478515625,198.3114013672
178.2912750244,195.7776794434
533.9237060547,155.2626342773
478.1835632324,151.7606201172
421.8430175781,150.1589965820
363.7016906738,146.7792816162
305.1568298340,143.7782287598
243.9708404541,141.2391967773
183.7203369141,138.0619506836
