564.9217529297,296.7429809570
504.5826110840,296.0506896973
445.6685791016,296.4392395020
386.7265014648,295.7752990723
327.9962463379,296.8999328613
270.2319030762,296.7863769531
212.1995086670,296.4657592773
562.0980834961,237.2592010498
502.8060302734,237.1703338623
443.8789978027,237.0855255127
385.8367004395,238.0215454102
327.9999389648,238.0002899170
271.1236267090,238.0166015625
213.0082550049,238.0678100586
560.9315795898,178.7947692871
501.5548095703,180.3077392578
443.5940246582,179.7939910889
385.6566772461,179.3809814453
327.9920654297,180.2070617676
271.2808532715,181.3321380615
214.2632751465,180.7358551025
558.6744995117,122.4541625977
500.9394836426,121.9226531982
442.0144348145,123.1168823242
386.2615051270,123.5021820068
326.9883422852,123.2545623779
270.6501464844,125.4171752930
214.8814544678,124.0619812012
556.5443115234,66.2026138306
498.4084472656,66.8680114746
442.2938537598,67.2184600830
384.8338928223,68.5596923828
327.9703063965,69.2883682251
271.1021423340,69.5209808350
215.5936584473,70.1166534424
