433.9369812012,300.4635009766
389.6750183105,300.7200927734
344.9537963867,299.8677062988
301.0672607422,300.8505859375
257.3709106445,298.7123413086
212.2127838135,298.4388732910
168.6688537598,298.1195678711
433.1375732422,255.9203186035
389.8015441895,255.9688568115
345.9928894043,254.9969024658
302.0112915039,254.9953002930
258.2320251465,254.9671478271
213.9839019775,253.9272766113
169.4419555664,253.8770751953
433.0691223145,212.2932586670
389.7550048828,212.1292419434
346.9746704102,212.0397949219
303.0283813477,211.0437469482
258.2876281738,210.1509399414
215.0421447754,210.3324279785
171.4647827148,209.5799713135
432.7821655273,169.8698577881
390.5428771973,169.5391082764
345.9057312012,168.3592529297
304.1007690430,168.3628845215
258.5067749023,167.5886840820
215.3626251221,166.9715270996
171.8129425049,167.4326477051
433.3028869629,126.8936157227
389.2292175293,125.4702835083
346.7867736816,125.2297592163
303.2320556641,125.2381744385
259.8447875977,123.5631027222
216.8258666992,124.0371093750
173.3209686279,123.6590728760
