363.8693847656,302.8033142090
314.0321960449,304.8408508301
263.3486633301,307.6542053223
214.2427673340,309.2944946289
165.8881835938,310.8369445801
117.1610183716,312.3874206543
69.4828414917,315.0542602539
359.9692077637,251.9946899414
312.0027160645,254.9981231689
262.1963806152,256.9642333984
213.9892578125,257.8918762207
164.6528167725,261.7422485352
116.9385147095,263.6001586914
69.3868408203,265.4863281250
359.9238586426,203.0946655273
309.0223693848,206.0541076660
261.2635192871,208.1528930664
212.1161346436,210.3468475342
163.7656555176,212.5698394775
116.0452423096,215.7386474609
69.4400558472,216.8811035156
355.8027954102,154.5975341797
307.1104431152,156.5318145752
259.5484924316,159.7124481201
211.5072174072,163.0896453857
163.1897583008,165.5757293701
115.4134902954,168.0146026611
68.6692810059,170.2884521484
354.6242675781,106.8291702271
305.2625122070,108.7398223877
256.9988403320,112.9245147705
209.1826782227,114.4542465210
162.8416900635,117.0348739624
114.9284667969,120.5316009521
68.8873138428,123.7768325806
