426.1744384766,395.2670898438
366.4181823730,393.8480224609
309.2378845215,392.9666748047
251.2387084961,392.5916442871
192.8659667969,391.8924255371
134.1450500488,391.1745605469
75.4550094604,389.8504943848
423.8798522949,334.9800720215
366.7233581543,335.3902587891
311.0863952637,334.4874877930
254.6353149414,334.2132568359
196.9708862305,332.6798400879
139.2696990967,332.0555114746
81.9854125977,331.6151428223
421.3144836426,279.7570495605
366.9147949219,278.9311828613
312.0129089355,277.9702148438
255.3097229004,277.8577880859
200.4203491211,277.6398010254
144.5944976807,275.4240417480
89.3967437744,274.2698364258
419.3935852051,226.1287078857
366.9357910156,226.0310363770
312.0057983398,225.0090026855
258.2520751953,223.0836486816
203.3025665283,223.2389221191
149.3608245850,222.4504547119
94.1674499512,222.6432647705
417.1693420410,175.6405944824
365.8012390137,173.3586730957
312.0508422852,175.2657623291
259.4550781250,173.4956512451
207.5292053223,171.9538421631
154.5027160645,171.5223083496
101.0978546143,172.0210418701
