70.14935064935065,65.99350649350646
125.13436563436562,65.35414585414583
182.03746253746255,64.07542457542456
239.5799200799201,64.07542457542456
295.8436563436563,64.07542457542456
353.38611388611383,63.43606393606393
411.5679320679321,61.51798201798198
67.59190809190807,122.25724275724275
125.13436563436562,122.25724275724275
182.03746253746255,122.25724275724275
238.9405594405594,120.97852147852149
295.2042957042957,121.61788211788212
353.38611388611383,120.3391608391608
410.9285714285714,119.69980019980017
66.3131868131868,177.88161838161835
123.21628371628373,179.16033966033962
181.39810189810186,179.16033966033962
238.30119880119884,178.52097902097898
295.8436563436563,177.88161838161835
353.38611388611383,177.88161838161835
411.5679320679321,177.24225774225772
63.75574425574422,236.06343656343654
122.57692307692304,236.06343656343654
180.1193806193806,236.06343656343654
238.9405594405594,236.06343656343654
295.8436563436563,235.4240759240759
354.0254745254745,234.78471528471528
411.5679320679321,234.78471528471528
61.19830169830169,294.2452547452547
120.01948051948051,294.2452547452547
178.84065934065933,294.2452547452547
237.66183816183815,293.6058941058941
295.2042957042957,294.2452547452547
353.38611388611383,293.6058941058941
412.20729270729265,294.2452547452547
