180.75874125874122,136.32317682317682
243.4160839160839,140.15934065934067
304.79470529470524,143.35614385614383
363.61588411588406,145.91358641358642
423.07642357642357,149.11038961038957
480.6188811188811,150.3891108891109
539.4400599400599,152.94655344655342
176.28321678321674,195.14435564435564
242.13736263736263,197.70179820179817
303.515984015984,200.8986013986014
364.89460539460543,204.0954045954046
424.9945054945055,206.0134865134865
483.81568431568434,206.65284715284713
543.9155844155844,209.84965034965035
171.16833166833163,257.8016983016983
238.30119880119884,259.0804195804196
301.59790209790214,260.99850149850147
364.89460539460543,262.9165834165834
426.91258741258736,264.1953046953047
488.2912087912088,266.1133866133866
550.3091908091908,268.67082917082917
165.4140859140859,323.0164835164835
234.46503496503493,324.29520479520477
301.59790209790214,325.57392607392603
366.1733266733267,326.8526473526473
429.47002997003,328.1313686313686
493.4060939060939,329.4100899100899
556.0634365634367,331.3281718281718
159.0204795204795,395.9035964035964
231.26823176823171,395.26423576423576
300.31918081918076,395.26423576423576
366.8126873126873,395.26423576423576
433.3061938061938,395.9035964035964
499.1603396603396,397.8216783216783
563.0964035964037,397.18231768231766
